CIK;LatestCompanyName;NameChanged;NameVariants;AllNames
0001127475;Digital Brand Media & Marketing Group, Inc.;TRUE;2;Digital Brand Media & Marketing Group, Inc. | RTG VENTURES INC
0001127537;Pulmonx Corp;FALSE;1;Pulmonx Corp
0001127703;PROASSURANCE CORP;FALSE;1;PROASSURANCE CORP
0001127993;GALAXY NEXT GENERATION, INC.;TRUE;2;FULLCIRCLE REGISTRY INC | GALAXY NEXT GENERATION, INC.
0001128189;ProtoKinetix, Inc.;FALSE;1;ProtoKinetix, Inc.
0001128227;First Federal of Northern Michigan Bancorp, Inc.;FALSE;1;First Federal of Northern Michigan Bancorp, Inc.
0001128250;BA Credit Card Trust;FALSE;1;BA Credit Card Trust
0001128252;SIPP International Industries, Inc.;FALSE;1;SIPP International Industries, Inc.
0001128281;Saker Aviation Services, Inc.;FALSE;1;Saker Aviation Services, Inc.
0001128353;ENERTECK CORP;FALSE;1;ENERTECK CORP
0001128361;HOPE BANCORP INC;TRUE;3;BBCN BANCORP INC | HOPE BANCORP INC | NARA BANCORP INC
0001128383;NEVADA CLASSIC THOROUGHBREDS INC;FALSE;1;NEVADA CLASSIC THOROUGHBREDS INC
0001128495;ANADYS PHARMACEUTICALS INC;FALSE;1;ANADYS PHARMACEUTICALS INC
0001128581;Todays Alternative Energy Corp;TRUE;2;BIO SOLUTIONS MANUFACTURING, INC. | Todays Alternative Energy Corp
0001128725;INTERCLOUD SYSTEMS, INC.;TRUE;2;GENESIS GROUP HOLDINGS INC | INTERCLOUD SYSTEMS, INC.
0001128928;FLOWERS FOODS INC;FALSE;1;FLOWERS FOODS INC
0001128949;Global Resource CORP;FALSE;1;Global Resource CORP
0001129018;ARDENT MINES LTD;FALSE;1;ARDENT MINES LTD
0001129048;AnythingIT, Inc.;FALSE;1;AnythingIT, Inc.
0001129068;NISSAN AUTO RECEIVABLES CORP II;FALSE;1;NISSAN AUTO RECEIVABLES CORP II
0001129096;INFITECH VENTURES INC;FALSE;1;INFITECH VENTURES INC
0001129120;E-Debit Global Corp.;FALSE;1;E-Debit Global Corp.
0001129155;MARINE PRODUCTS CORP;FALSE;1;MARINE PRODUCTS CORP
0001129260;VOCERA COMMUNICATIONS, INC.;FALSE;1;VOCERA COMMUNICATIONS, INC.
0001129425;ZYMOGENETICS INC;FALSE;1;ZYMOGENETICS INC
0001129542;VECTREN UTILITY HOLDINGS INC;FALSE;1;VECTREN UTILITY HOLDINGS INC
0001129623;ODYSSEY HEALTHCARE INC;FALSE;1;ODYSSEY HEALTHCARE INC
0001129633;PHOENIX COMPANIES INC/DE;FALSE;1;PHOENIX COMPANIES INC/DE
0001129920;MISSION COMMUNITY BANCORP;FALSE;1;MISSION COMMUNITY BANCORP
0001130126;Kentucky Energy, Inc.;TRUE;2;Kentucky Energy, Inc. | Quest Minerals & Mining Corp
0001130128;CHINA IVY SCHOOL, INC.;FALSE;1;CHINA IVY SCHOOL, INC.
0001130144;SIERRA BANCORP;FALSE;1;SIERRA BANCORP
0001130166;Cyclacel Pharmaceuticals, Inc.;FALSE;1;Cyclacel Pharmaceuticals, Inc.
0001130258;ACME PACKET INC;FALSE;1;ACME PACKET INC
0001130310;CENTERPOINT ENERGY INC;FALSE;1;CENTERPOINT ENERGY INC
0001130385;FOSTER WHEELER AG;FALSE;1;FOSTER WHEELER AG
0001130464;BLACK HILLS CORP /SD/;FALSE;1;BLACK HILLS CORP /SD/
0001130591;XENOPORT INC;FALSE;1;XENOPORT INC
0001130598;Onconova Therapeutics, Inc.;FALSE;1;Onconova Therapeutics, Inc.
0001130713;OVERSTOCK.COM, INC;FALSE;1;OVERSTOCK.COM, INC
0001130758;AEI INCOME & GROWTH FUND 24 LLC;FALSE;1;AEI INCOME & GROWTH FUND 24 LLC
0001130808;SPIRE TECHNOLOGIES INC.;TRUE;2;DRAVCO MINING INC | SPIRE TECHNOLOGIES INC.
0001130866;HITTITE MICROWAVE CORP;FALSE;1;HITTITE MICROWAVE CORP
0001130888;Lightyear Network Solutions, Inc.;TRUE;2;LIBRA ALLIANCE CORP | Lightyear Network Solutions, Inc.
0001130889;CANCER CAPITAL CORP;FALSE;1;CANCER CAPITAL CORP
0001131089;LD HOLDINGS, INC.;FALSE;1;LD HOLDINGS, INC.
0001131096;ATHENAHEALTH INC;FALSE;1;ATHENAHEALTH INC
0001131166;SAHARA MEDIA HOLDINGS, INC.;FALSE;1;SAHARA MEDIA HOLDINGS, INC.
0001131227;HORNBECK OFFSHORE SERVICES INC /LA;FALSE;1;HORNBECK OFFSHORE SERVICES INC /LA
0001131312;ZION OIL & GAS INC;FALSE;1;ZION OIL & GAS INC
0001131324;GENOMIC HEALTH INC;FALSE;1;GENOMIC HEALTH INC
0001131457;ZIPCAR INC;FALSE;1;ZIPCAR INC
0001131543;AMBIT BIOSCIENCES CORP;FALSE;1;AMBIT BIOSCIENCES CORP
0001131554;SYNCHRONOSS TECHNOLOGIES INC;FALSE;1;SYNCHRONOSS TECHNOLOGIES INC
0001131675;HASCO Medical, Inc.;FALSE;1;HASCO Medical, Inc.
0001131903;SPECTRAL CAPITAL Corp;TRUE;2;FUSA CAPITAL CORP | SPECTRAL CAPITAL Corp
0001131907;MICROMET, INC.;FALSE;1;MICROMET, INC.
0001132105;SPORTSMAN'S WAREHOUSE HOLDINGS, INC.;FALSE;1;SPORTSMAN'S WAREHOUSE HOLDINGS, INC.
0001132143;LEGEND INTERNATIONAL HOLDINGS INC;FALSE;1;LEGEND INTERNATIONAL HOLDINGS INC
0001132484;NETEZZA CORP;FALSE;1;NETEZZA CORP
0001132509;New Momentum Corp.;TRUE;3;Eason Education Kingdom Holdings, Inc. | HAN LOGISTICS INC | New Momentum Corp.
0001132651;AMES NATIONAL CORP;FALSE;1;AMES NATIONAL CORP
0001132887;SEAWRIGHT HOLDINGS INC;FALSE;1;SEAWRIGHT HOLDINGS INC
0001133062;JANEL CORP;TRUE;2;JANEL CORP | JANEL WORLD TRADE LTD
0001133116;iGlue, Inc.;TRUE;2;HARDWIRED INTERACTIVE, INC. | iGlue, Inc.
0001133260;UNION DRILLING INC;FALSE;1;UNION DRILLING INC
0001133266;AMERA LINK INC;FALSE;1;AMERA LINK INC
0001133311;TRAVELZOO;TRUE;2;TRAVELZOO | TRAVELZOO INC
0001133416;GALECTIN THERAPEUTICS INC;TRUE;2;GALECTIN THERAPEUTICS INC | PRO PHARMACEUTICALS INC
0001133421;NORTHROP GRUMMAN CORP /DE/;FALSE;1;NORTHROP GRUMMAN CORP /DE/
0001133438;Capital One Auto Receivables LLC;FALSE;1;Capital One Auto Receivables LLC
0001133470;CALAVO GROWERS INC;FALSE;1;CALAVO GROWERS INC
0001133798;TX Holdings, Inc.;FALSE;1;TX Holdings, Inc.
0001133818;BIO-PATH HOLDINGS INC;FALSE;1;BIO-PATH HOLDINGS INC
0001133869;CAPRICOR THERAPEUTICS, INC.;TRUE;2;CAPRICOR THERAPEUTICS, INC. | Nile Therapeutics, Inc.
0001133872;ZANETT INC;FALSE;1;ZANETT INC
0001133901;Morris Business Development Co;FALSE;1;Morris Business Development Co
0001134016;MIDWEST GENERATION LLC;FALSE;1;MIDWEST GENERATION LLC
0001134115;INTERNATIONAL TOWER HILL MINES LTD;FALSE;1;INTERNATIONAL TOWER HILL MINES LTD
0001134203;TALEO CORP;FALSE;1;TALEO CORP
0001134765;Charlie's Holdings, Inc.;TRUE;4;BAZI INTERNATIONAL, INC. | Charlie's Holdings, Inc. | True Drinks Holdings, Inc. | XELR8 HOLDINGS, INC.
0001134982;PREVENTION INSURANCE COM;TRUE;2;PREVENTION INSURANCE COM | PREVENTION INSURANCE COM INC
0001135017;KINDER MORGAN MANAGEMENT LLC;FALSE;1;KINDER MORGAN MANAGEMENT LLC
0001135152;FMC TECHNOLOGIES INC;FALSE;1;FMC TECHNOLOGIES INC
0001135185;ATLAS AIR WORLDWIDE HOLDINGS INC;FALSE;1;ATLAS AIR WORLDWIDE HOLDINGS INC
0001135202;EL CAPITAN PRECIOUS METALS INC;FALSE;1;EL CAPITAN PRECIOUS METALS INC
0001135263;ROCKWALL HOLDINGS, INC.;FALSE;1;ROCKWALL HOLDINGS, INC.
0001135361;Illinois Power Generating Co;TRUE;2;AMEREN ENERGY GENERATING CO | Illinois Power Generating Co
0001135657;Eco-Stim Energy Solutions, Inc.;TRUE;2;Eco-Stim Energy Solutions, Inc. | VISION GLOBAL SOLUTIONS INC
0001135711;NETLOGIC MICROSYSTEMS INC;FALSE;1;NETLOGIC MICROSYSTEMS INC
0001135906;EPIRUS Biopharmaceuticals, Inc.;TRUE;3;COMBINATORX, INC | EPIRUS Biopharmaceuticals, Inc. | Zalicus Inc.
0001135971;PEPCO HOLDINGS LLC;TRUE;2;PEPCO HOLDINGS INC | PEPCO HOLDINGS LLC
0001136174;Ontrak, Inc.;TRUE;3;CATASYS, INC. | HYTHIAM INC | Ontrak, Inc.
0001136294;Williams Industrial Services Group Inc.;TRUE;2;GLOBAL POWER EQUIPMENT GROUP INC. | Williams Industrial Services Group Inc.
0001136331;Business Development Solutions, Inc.;FALSE;1;Business Development Solutions, Inc.
0001136352;Crestwood Equity Partners LP;TRUE;2;Crestwood Equity Partners LP | INERGY L P
0001136424;CONSPIRACY ENTERTAINMENT HOLDINGS INC;FALSE;1;CONSPIRACY ENTERTAINMENT HOLDINGS INC
0001136463;FIRST CORP /CN/;FALSE;1;FIRST CORP /CN/
0001136529;MEWBOURNE ENERGY PARTNERS 01-A LP;FALSE;1;MEWBOURNE ENERGY PARTNERS 01-A LP
0001136655;ARBINET Corp;FALSE;1;ARBINET Corp
0001136711;Mind Solutions Inc.;TRUE;2;Mind Solutions Inc. | VOIS Inc.
0001136796;CHARTER FINANCIAL CORP/GA;FALSE;1;CHARTER FINANCIAL CORP/GA
0001136868;Exousia Advanced Materials, Inc.;FALSE;1;Exousia Advanced Materials, Inc.
0001136869;ZIMMER BIOMET HOLDINGS, INC.;TRUE;2;ZIMMER BIOMET HOLDINGS, INC. | ZIMMER HOLDINGS INC
0001136893;Fidelity National Information Services, Inc.;FALSE;1;Fidelity National Information Services, Inc.
0001136933;MEWBOURNE ENERGY PARTNERS 02-A LP;FALSE;1;MEWBOURNE ENERGY PARTNERS 02-A LP
0001137005;CURATIVE BIOSCIENCES, INC.;TRUE;4;AMAIZE BEVERAGE Corp | CURATIVE BIOSCIENCES, INC. | Healthient, Inc. | TIME ASSOCIATES, INC.
0001137046;SOUTHERN CONNECTICUT BANCORP INC;FALSE;1;SOUTHERN CONNECTICUT BANCORP INC
0001137048;ODYSSEY RE HOLDINGS CORP;FALSE;1;ODYSSEY RE HOLDINGS CORP
0001137083;L & L ENERGY, INC.;FALSE;1;L & L ENERGY, INC.
0001137091;POWER SOLUTIONS INTERNATIONAL, INC.;TRUE;2;FORMAT INC | POWER SOLUTIONS INTERNATIONAL, INC.
0001137117;Immunotech Laboratories, Inc.;FALSE;1;Immunotech Laboratories, Inc.
0001137204;HIPCRICKET, INC.;TRUE;2;Augme Technologies, Inc. | HIPCRICKET, INC.
0001137239;AMERICAS ENERGY Co - AECO;FALSE;1;AMERICAS ENERGY Co - AECO
0001137411;ROCKWELL COLLINS INC;FALSE;1;ROCKWELL COLLINS INC
0001137417;GLOBAL PARI-MUTUEL SERVICES, INC.;FALSE;1;GLOBAL PARI-MUTUEL SERVICES, INC.
0001137547;UNITED SECURITY BANCSHARES;FALSE;1;UNITED SECURITY BANCSHARES
0001137774;PRUDENTIAL FINANCIAL INC;FALSE;1;PRUDENTIAL FINANCIAL INC
0001137789;Seagate Technology Holdings plc;TRUE;2;Seagate Technology Holdings plc | Seagate Technology plc
0001137855;Pacific Gold & Royalty Corp.;TRUE;2;PACIFIC GOLD CORP | Pacific Gold & Royalty Corp.
0001137861;WRIGHT MEDICAL GROUP INC;FALSE;1;WRIGHT MEDICAL GROUP INC
0001137883;BRAINSTORM CELL THERAPEUTICS INC.;TRUE;2;BRAINSTORM CELL THERAPEUTICS INC | BRAINSTORM CELL THERAPEUTICS INC.
0001138118;CBRE GROUP, INC.;TRUE;2;CB RICHARD ELLIS GROUP INC | CBRE GROUP, INC.
0001138169;CYBERLUX CORP;FALSE;1;CYBERLUX CORP
0001138258;GENON MID-ATLANTIC, LLC;TRUE;2;GENON MID-ATLANTIC, LLC | MIRANT MID ATLANTIC LLC
0001138301;CORPORATE PROPERTY ASSOCIATES 15 INC;FALSE;1;CORPORATE PROPERTY ASSOCIATES 15 INC
0001138400;BIOMIMETIC THERAPEUTICS, INC.;FALSE;1;BIOMIMETIC THERAPEUTICS, INC.
0001138412;GENOPTIX INC;FALSE;1;GENOPTIX INC
0001138462;ACIES CORP;FALSE;1;ACIES CORP
0001138476;PACIFIC HEALTH CARE ORGANIZATION INC;FALSE;1;PACIFIC HEALTH CARE ORGANIZATION INC
0001138602;BELPORT CAPITAL FUND LLC;FALSE;1;BELPORT CAPITAL FUND LLC
0001138608;BLOOMIOS, INC.;TRUE;2;BLOOMIOS, INC. | XLR MEDICAL CORP.
0001138639;Infinera Corp;TRUE;3;INFINERA CORP | INFINERA Corp | Infinera Corp
0001138682;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES CCR-1;FALSE;1;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES CCR-1
0001138723;ACCURAY INC;FALSE;1;ACCURAY INC
0001138724;Global Arena Holding, Inc.;TRUE;2;China Stationery & Office Supply, Inc. | Global Arena Holding, Inc.
0001138776;Aevi Genomic Medicine, Inc.;TRUE;2;Aevi Genomic Medicine, Inc. | MEDGENICS, INC.
0001138817;FIRST SECURITY GROUP INC/TN;FALSE;1;FIRST SECURITY GROUP INC/TN
0001138830;AUTHENTEC INC;FALSE;1;AUTHENTEC INC
0001138932;Wentworth Energy, Inc.;FALSE;1;Wentworth Energy, Inc.
0001138951;LEAPFROG ENTERPRISES INC;FALSE;1;LEAPFROG ENTERPRISES INC
0001138978;Novo Integrated Sciences, Inc.;TRUE;2;Novo Integrated Sciences, Inc. | TURBINE TRUCK ENGINES INC
0001139463;MEDCATH CORP;FALSE;1;MEDCATH CORP
0001139552;WFN CREDIT CO LLC;FALSE;1;WFN CREDIT CO LLC
0001139570;SUBAYE, INC.;FALSE;1;SUBAYE, INC.
0001139614;WORDLOGIC CORP;FALSE;1;WORDLOGIC CORP
0001139812;MB FINANCIAL INC /MD;FALSE;1;MB FINANCIAL INC /MD
0001139822;AMARU INC;FALSE;1;AMARU INC
0001139950;Vyteris, Inc.;FALSE;1;Vyteris, Inc.
0001140028;Talon Therapeutics, Inc.;TRUE;2;Hana Biosciences Inc | Talon Therapeutics, Inc.
0001140096;WORLD FINANCIAL NETWORK CREDIT CARD MASTER TRUST;FALSE;1;WORLD FINANCIAL NETWORK CREDIT CARD MASTER TRUST
0001140098;Ocata Therapeutics, Inc.;TRUE;2;ADVANCED CELL TECHNOLOGY, INC. | Ocata Therapeutics, Inc.
0001140102;HireQuest, Inc.;TRUE;2;Command Center, Inc. | HireQuest, Inc.
0001140184;iPayment, Inc.;TRUE;2;IPAYMENT INC | iPayment, Inc.
0001140215;REED'S, INC.;TRUE;2;REED'S, INC. | REEDS INC
0001140303;MEDICAL CONNECTIONS HOLDINGS, INC.;FALSE;1;MEDICAL CONNECTIONS HOLDINGS, INC.
0001140310;EnSync, Inc.;TRUE;2;EnSync, Inc. | ZBB ENERGY CORP
0001140382;SUNRIDGE INTERNATIONAL, INC.;FALSE;1;SUNRIDGE INTERNATIONAL, INC.
0001140414;Legend Oil & Gas, Ltd.;TRUE;2;Legend Oil & Gas, Ltd. | SIN HOLDINGS INC
0001140486;ATHEROS COMMUNICATIONS INC;FALSE;1;ATHEROS COMMUNICATIONS INC
0001140509;TIDEWATER FUTURES FUND LP;FALSE;1;TIDEWATER FUTURES FUND LP
0001140536;WILLIS TOWERS WATSON PLC;TRUE;2;WILLIS GROUP HOLDINGS PLC | WILLIS TOWERS WATSON PLC
0001140586;NEW FRONTIER ENERGY INC;FALSE;1;NEW FRONTIER ENERGY INC
0001140657;HUNTINGTON PREFERRED CAPITAL INC;FALSE;1;HUNTINGTON PREFERRED CAPITAL INC
0001140761;GENON AMERICAS GENERATION LLC;TRUE;2;GENON AMERICAS GENERATION LLC | MIRANT AMERICAS GENERATION LLC
0001140859;Cencora, Inc.;TRUE;2;AMERISOURCEBERGEN CORP | Cencora, Inc.
0001141103;CROSS COUNTRY HEALTHCARE INC;FALSE;1;CROSS COUNTRY HEALTHCARE INC
0001141107;ARRIS GROUP INC;FALSE;1;ARRIS GROUP INC
0001141197;PEDEVCO CORP;TRUE;2;BLAST ENERGY SERVICES, INC. | PEDEVCO CORP
0001141240;LIQUIDMETAL TECHNOLOGIES INC;FALSE;1;LIQUIDMETAL TECHNOLOGIES INC
0001141263;Li-ion Motors Corp.;TRUE;2;Li-ion Motors Corp. | Li-on Motors Corp.
0001141284;ACTELIS NETWORKS INC;FALSE;1;ACTELIS NETWORKS INC
0001141299;MCG CAPITAL CORP;FALSE;1;MCG CAPITAL CORP
0001141390;MS STRUCTURED SATURNS SERIES 2001-4;FALSE;1;MS STRUCTURED SATURNS SERIES 2001-4
0001141391;Mastercard Inc;TRUE;2;MASTERCARD INC | Mastercard Inc
0001141590;PLAYLOGIC ENTERTAINMENT INC;FALSE;1;PLAYLOGIC ENTERTAINMENT INC
0001141615;COMMONWEALTH INCOME & GROWTH FUND IV;FALSE;1;COMMONWEALTH INCOME & GROWTH FUND IV
0001141673;Intelligent Living Inc.;TRUE;2;FEEL GOLF CO INC | Intelligent Living Inc.
0001141688;LANDMARK BANCORP INC;FALSE;1;LANDMARK BANCORP INC
0001141719;ALTERRA CAPITAL HOLDINGS Ltd;TRUE;2;ALTERRA CAPITAL HOLDINGS Ltd | MAX CAPITAL GROUP LTD.
0001141787;GEOCOM RESOURCES INC;FALSE;1;GEOCOM RESOURCES INC
0001141788;HEALTH DISCOVERY CORP;FALSE;1;HEALTH DISCOVERY CORP
0001141807;1ST CONSTITUTION BANCORP;FALSE;1;1ST CONSTITUTION BANCORP
0001141964;PUBLIC CO MANAGEMENT CORP;FALSE;1;PUBLIC CO MANAGEMENT CORP
0001141982;Cooper Industries plc;FALSE;1;Cooper Industries plc
0001142129;First National Energy Corp.;FALSE;1;First National Energy Corp.
0001142380;CALLISTO PHARMACEUTICALS INC;FALSE;1;CALLISTO PHARMACEUTICALS INC
0001142406;CarePayment Technologies, Inc.;TRUE;2;CarePayment Technologies, Inc. | MICROHELIX INC
0001142412;MISSION BROADCASTING INC;FALSE;1;MISSION BROADCASTING INC
0001142417;NEXSTAR MEDIA GROUP, INC.;TRUE;2;NEXSTAR BROADCASTING GROUP INC | NEXSTAR MEDIA GROUP, INC.
0001142488;Global Entertainment Holdings, Inc.;FALSE;1;Global Entertainment Holdings, Inc.
0001142512;ZIPREALTY INC;FALSE;1;ZIPREALTY INC
0001142576;OPTIMER PHARMACEUTICALS INC;FALSE;1;OPTIMER PHARMACEUTICALS INC
0001142596;NUVASIVE INC;FALSE;1;NUVASIVE INC
0001142701;UNITED ONLINE INC;FALSE;1;UNITED ONLINE INC
0001142750;AMN HEALTHCARE SERVICES INC;FALSE;1;AMN HEALTHCARE SERVICES INC
0001142790;TAURIGA SCIENCES, INC.;TRUE;3;Immunovative, Inc. | Novo Energies Corp | TAURIGA SCIENCES, INC.
0001142801;AMANASU ENVIRONMENT CORP;FALSE;1;AMANASU ENVIRONMENT CORP
0001143068;GREAT PLAINS ENERGY INC;FALSE;1;GREAT PLAINS ENERGY INC
0001143155;Xenith Bankshares, Inc.;TRUE;2;HAMPTON ROADS BANKSHARES INC | Xenith Bankshares, Inc.
0001143238;Triton Emission Solutions Inc.;TRUE;3;GLOBETRAC INC | Poly Shield Technologies Inc. | Triton Emission Solutions Inc.
0001143513;GLADSTONE CAPITAL CORP;FALSE;1;GLADSTONE CAPITAL CORP
0001143716;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES FRD 1;FALSE;1;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES FRD 1
0001143834;FIRST REPUBLIC PREFERRED CAPITAL CORP;FALSE;1;FIRST REPUBLIC PREFERRED CAPITAL CORP
0001143848;LSB CORP;FALSE;1;LSB CORP
0001143908;ACCENTURE SCA;FALSE;1;ACCENTURE SCA
0001143921;VANTAGESOUTH BANCSHARES, INC.;TRUE;3;CRESCENT FINANCIAL CORP | Crescent Financial Bancshares, Inc. | VANTAGESOUTH BANCSHARES, INC.
0001144169;ECO INNOVATION GROUP, INC.;FALSE;1;ECO INNOVATION GROUP, INC.
0001144215;ACUITY BRANDS INC;FALSE;1;ACUITY BRANDS INC
0001144225;DECISION DIAGNOSTICS CORP;TRUE;2;DECISION DIAGNOSTICS CORP | instaCare Corp.
0001144320;NEW ENERGY SYSTEMS GROUP;FALSE;1;NEW ENERGY SYSTEMS GROUP
0001144326;APPLETON PAPERS INC/WI;FALSE;1;APPLETON PAPERS INC/WI
0001144331;EXPRESSJET HOLDINGS INC;FALSE;1;EXPRESSJET HOLDINGS INC
0001144347;INTERLINK-US-NETWORK, LTD.;FALSE;1;INTERLINK-US-NETWORK, LTD.
0001144354;HEARTLAND PAYMENT SYSTEMS INC;FALSE;1;HEARTLAND PAYMENT SYSTEMS INC
0001144392;MEGOLA INC;FALSE;1;MEGOLA INC
0001144476;MS STRUCTURED SATURNS SERIES 2001-6;FALSE;1;MS STRUCTURED SATURNS SERIES 2001-6
0001144503;BEAR STEARNS DEPOSITOR INC TRUST CERTIFICATE SERIES 2001-2;FALSE;1;BEAR STEARNS DEPOSITOR INC TRUST CERTIFICATE SERIES 2001-2
0001144515;AJS BANCORP INC;FALSE;1;AJS BANCORP INC
0001144519;BUNGELTD;TRUE;2;BUNGELTD | Bunge LTD
0001144546;HFactor, Inc.;TRUE;2;FICAAR, INC | HFactor, Inc.
0001144686;WACCAMAW BANKSHARES INC;FALSE;1;WACCAMAW BANKSHARES INC
0001144834;KAISER VENTURES LLC;FALSE;1;KAISER VENTURES LLC
0001144879;Applied Digital Corp.;TRUE;2;Applied Blockchain, Inc. | Applied Digital Corp.
0001144945;PVR PARTNERS, L. P.;TRUE;2;PENN VIRGINIA RESOURCE PARTNERS L P | PVR PARTNERS, L. P.
0001144980;ASBURY AUTOMOTIVE GROUP INC;FALSE;1;ASBURY AUTOMOTIVE GROUP INC
0001145057;FORESCOUT TECHNOLOGIES, INC;FALSE;1;FORESCOUT TECHNOLOGIES, INC
0001145197;INSULET CORP;FALSE;1;INSULET CORP
0001145238;INSIGHT HEALTH SERVICES HOLDINGS CORP;FALSE;1;INSIGHT HEALTH SERVICES HOLDINGS CORP
0001145255;HENNESSY ADVISORS INC;FALSE;1;HENNESSY ADVISORS INC
0001145328;GeNOsys, Inc.;FALSE;1;GeNOsys, Inc.
0001145404;CORNERSTONE THERAPEUTICS INC;FALSE;1;CORNERSTONE THERAPEUTICS INC
0001145460;ALERE INC.;TRUE;2;ALERE INC. | INVERNESS MEDICAL INNOVATIONS INC
0001145547;GREER BANCSHARES INC;FALSE;1;GREER BANCSHARES INC
0001145604;NIKA PHARMACEUTICALS, INC;TRUE;2;CENTENNIAL GROWTH EQUITIES INC | NIKA PHARMACEUTICALS, INC
0001145761;U.S. China Mining Group, Inc.;TRUE;2;SONGZAI INTERNATIONAL HOLDING GROUP INC | U.S. China Mining Group, Inc.
0001145765;GLOBAL MACRO TRUST;FALSE;1;GLOBAL MACRO TRUST
0001145906;HEREUARE INC;FALSE;1;HEREUARE INC
0001145986;ASPEN AEROGELS INC;FALSE;1;ASPEN AEROGELS INC
0001156039;Elevance Health, Inc.;TRUE;3;Anthem, Inc. | Elevance Health, Inc. | WELLPOINT, INC
0001156041;HOUSTON AMERICAN ENERGY CORP;FALSE;1;HOUSTON AMERICAN ENERGY CORP
0001156174;LAKE AREA CORN PROCESSORS LLC;FALSE;1;LAKE AREA CORN PROCESSORS LLC
0001156293;International Aerospace Enterprises, Inc.;FALSE;1;International Aerospace Enterprises, Inc.
0001156295;SERACARE LIFE SCIENCES INC;FALSE;1;SERACARE LIFE SCIENCES INC
0001156337;INTERNATIONAL CARD ESTABLISHMENT INC;FALSE;1;INTERNATIONAL CARD ESTABLISHMENT INC
0001156375;CME GROUP INC.;FALSE;1;CME GROUP INC.
0001156388;BIG 5 SPORTING GOODS Corp;TRUE;2;BIG 5 SPORTING GOODS CORP | BIG 5 SPORTING GOODS Corp
0001156445;WNC HOUSING TAX CREDIT FUND VI LP SERIES 9;FALSE;1;WNC HOUSING TAX CREDIT FUND VI LP SERIES 9
0001156784;CarbonMeta Technologies, Inc.;TRUE;2;CarbonMeta Technologies, Inc. | CoroWare, Inc,
0001156815;WNC HOUSING TAX CREDIT FUND VI LP SERIES 10;FALSE;1;WNC HOUSING TAX CREDIT FUND VI LP SERIES 10
0001156871;INTELSAT S.A.;FALSE;1;INTELSAT S.A.
0001156884;AMERICAN FIRST FINANCIAL INC;FALSE;1;AMERICAN FIRST FINANCIAL INC
0001157004;GeoBio Energy, Inc.;FALSE;1;GeoBio Energy, Inc.
0001157075;PharmaCyte Biotech, Inc.;TRUE;2;NUVILEX, INC. | PharmaCyte Biotech, Inc.
0001157377;ADVISORY BOARD CO;FALSE;1;ADVISORY BOARD CO
0001157408;Stride, Inc.;TRUE;2;K12 INC | Stride, Inc.
0001157443;nCoat, Inc.;FALSE;1;nCoat, Inc.
0001157516;ATLAS AMERICA PUBLIC #10 LTD.;TRUE;2;ATLAS AMERICA PUBLIC #10 LTD. | ATLAS AMERICA PUBLIC NO 10 LTD
0001157522;ICON INCOME FUND NINE LLC;FALSE;1;ICON INCOME FUND NINE LLC
0001157601;MADRIGAL PHARMACEUTICALS, INC.;TRUE;2;MADRIGAL PHARMACEUTICALS, INC. | SYNTA PHARMACEUTICALS CORP
0001157602;Vitae Pharmaceuticals, Inc;FALSE;1;Vitae Pharmaceuticals, Inc
0001157646;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES LMG-1;FALSE;1;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES LMG-1
0001157647;Western New England Bancorp, Inc.;TRUE;2;WESTFIELD FINANCIAL INC | Western New England Bancorp, Inc.
0001157758;ATC Ventures Group, Inc.;TRUE;2;ATC Ventures Group, Inc. | CYCLE COUNTRY ACCESSORIES CORP
0001157762;CHINA AUTOMOTIVE SYSTEMS INC;FALSE;1;CHINA AUTOMOTIVE SYSTEMS INC
0001157780;OPNEXT INC;FALSE;1;OPNEXT INC
0001157806;ENCANA CORP;FALSE;1;ENCANA CORP
0001157817;SITO MOBILE, LTD.;TRUE;2;SINGLE TOUCH SYSTEMS INC | SITO MOBILE, LTD.
0001157850;SPRINGFIELD COMPANY, INC.;FALSE;1;SPRINGFIELD COMPANY, INC.
0001157987;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER CZN 1;FALSE;1;MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SER CZN 1
0001158114;APPLIED OPTOELECTRONICS, INC.;FALSE;1;APPLIED OPTOELECTRONICS, INC.
0001158172;COMSCORE, INC.;FALSE;1;COMSCORE, INC.
0001158201;LEXICON UNITED INC;FALSE;1;LEXICON UNITED INC
0001158223;AFFYMAX INC;FALSE;1;AFFYMAX INC
0001158324;COGENT COMMUNICATIONS HOLDINGS, INC.;TRUE;2;COGENT COMMUNICATIONS GROUP INC | COGENT COMMUNICATIONS HOLDINGS, INC.
0001158387;VISCOUNT SYSTEMS INC;FALSE;1;VISCOUNT SYSTEMS INC
0001158419;SPEEDEMISSIONS INC;FALSE;1;SPEEDEMISSIONS INC
