cik;name;ticker;found
0000068622;QWEST CORP;CTDD;False
0000068709;MTS SYSTEMS CORP;;True
0000069422;INTERGROUP CORP;INTG;True
0000069488;MYERS INDUSTRIES INC;MYE;True
0000069499;MYLAN INC.;;False
0000069633;"NAPCO SECURITY TECHNOLOGIES, INC";NSSC;True
0000069671;NASH FINCH CO;;True
0000069733;"NATHANS FAMOUS, INC.";NATH;True
0000069891;NATIONAL BEVERAGE CORP;FIZZ;True
0000070145;NATIONAL FUEL GAS CO;NFG;True
0000070318;TENET HEALTHCARE CORP;THC;True
0000070415;GP STRATEGIES CORP;;True
0000070487;NATIONAL RESEARCH CORP;NRC;True
0000070502;NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/;NRUC;False
0000070530;NATIONAL SEMICONDUCTOR CORP;;True
0000070684;NATIONAL WESTERN LIFE INSURANCE CO;;False
0000070793;NBTY INC;;True
0000070858;BANK OF AMERICA CORP /DE/;BACRP;True
0000070866;NCR CORP;NCRRP;True
0000071180;NEVADA POWER CO;;False
0000071508;"ENTERGY NEW ORLEANS, LLC";ENO;False
0000071557;"Nuvera Communications, Inc.";NUVR;False
0000071691;NEW YORK TIMES CO;NYT;True
0000071829;NEWPARK RESOURCES INC;NPKI;True
0000072020;NICOR INC;;True
0000072162;NL INDUSTRIES INC;NL;True
0000072170;INERGETICS INC;;False
0000072205;NOBILITY HOMES INC;NOBH;True
0000072207;NOBLE ENERGY INC;;True
0000072316;NORD RESOURCES CORP;;False
0000072331;NORDSON CORP;NDSN;True
0000072333;NORDSTROM INC;;True
0000072444;"Vaxart, Inc.";VXRT;True
0000072573;MOVADO GROUP INC;MOVAA;True
0000072633;NORTH EUROPEAN OIL ROYALTY TRUST;NRT;True
0000072741;EVERSOURCE ENERGY;ES;True
0000072903;XCEL ENERGY INC;XELLL;True
0000072909;NORTHERN STATES POWER CO /WI/;;False
0000072911;NORTEL NETWORKS CORP;;False
0000072971;WELLS FARGO & COMPANY/MN;WFC-PA;True
0000073020;NORTHWEST NATURAL GAS CO;;False
0000073048;BROADVIEW INSTITUTE INC;;False
0000073088;NORTHWESTERN CORP;;False
0000073124;NORTHERN TRUST CORP;NTRSO;True
0000073290;BIOMERICA INC;BMRA;True
0000073309;NUCOR CORP;NUE;True
0000073605;OAKRIDGE HOLDINGS INC;;False
0000073756;OCEANEERING INTERNATIONAL INC;OII;True
0000073759;OCEANIC EXPLORATION CO;;False
0000073773;OI CORP;;True
0000073887;Bristow Group Inc;;False
0000073960;OHIO EDISON CO;;False
0000073986;OHIO POWER CO;;False
0000074046;Oil-Dri Corp of America;ODC;True
0000074145;OKLAHOMA GAS & ELECTRIC CO;;False
0000074208;"UDR, Inc.";UDR;True
0000074260;OLD REPUBLIC INTERNATIONAL CORP;ORI;True
0000074273;OLD STONE CORP;;False
0000074303;OLIN Corp;OLN;True
0000074688;OPT SCIENCES CORP;;False
0000074818;ORBIT INTERNATIONAL CORP;;True
0000074925;ORIGINAL SIXTEEN TO ONE MINE INC /CA/;;False
0000075208;OVERSEAS SHIPHOLDING GROUP INC;;True
0000075252;OWENS & MINOR INC/VA/;ACH;True
0000075288;OXFORD INDUSTRIES INC;OXM;True
0000075340;P&F INDUSTRIES INC;;True
0000075362;PACCAR INC;PCAR;True
0000075439;"Medite Cancer Diagnostics, Inc.";;False
0000075488;PACIFIC GAS & ELECTRIC Co;;False
0000075527;PACIFIC ENTERPRISES INC;;False
0000075594;PACIFICORP /OR/;;False
0000075677;PACKAGING CORP OF AMERICA;PKG;True
0000075679;"GCI, LLC";;False
0000075829;PALL CORP;;True
0000076063;"PANHANDLE EASTERN PIPE LINE COMPANY, LP";;False
0000076149;PARADISE INC;;False
0000076267;PARK AEROSPACE CORP;PKE;True
0000076282;PARK OHIO HOLDINGS CORP;PKOH;True
0000076321;PARKER DRILLING CO /DE/;;True
0000076334;PARKER HANNIFIN CORP;PH;True
0000076348;"CHINA RUITAI INTERNATIONAL HOLDINGS CO., LTD.";;False
0000076605;PATRICK INDUSTRIES INC;PATK;True
0000077159;Ranger Oil Corp;;True
0000077227;PENNSYLVANIA ELECTRIC CO;;False
0000077281;PENNSYLVANIA REAL ESTATE INVESTMENT TRUST;;True
0000077360;PENTAIR plc;PNR;True
0000077449;PEP BOYS MANNY MOE & JACK;;True
0000077476;PEPSICO INC;PEP;True
0000077543;TUTOR PERINI CORP;TPC;True
0000077597;SPARTECH CORP;;True
0000077776;PHH CORP;;True
0000077877;"PDC ENERGY, INC.";;True
0000078003;PFIZER INC;PFE;True
0000078100;PECO ENERGY CO;;False
0000078128;"Essential Utilities, Inc.";WTRG;True
0000078239;PVH CORP. /DE/;PVH;True
0000078311;SoOum Corp.;;False
0000078460;PIEDMONT NATURAL GAS CO INC;;True
0000078536;REWARDS NETWORK INC;;True
0000078749;AGILYSYS INC;AGYS;True
0000078814;PITNEY BOWES INC /DE/;PBI-PB;True
0000078838;PITTSBURGH & WEST VIRGINIA RAILROAD;;False
0000078890;BRINKS CO;BCO;True
0000079282;"BROWN & BROWN, INC.";BRO;True
0000079661;PORTSMOUTH SQUARE INC;PRSI;False
0000079732;POTOMAC ELECTRIC POWER CO;;False
0000079879;PPG INDUSTRIES INC;PPG;True
0000079958;PRECISION CASTPARTS CORP;;True
0000080035;PREFORMED LINE PRODUCTS CO;PLPC;True
0000080124;PRESIDENTIAL LIFE CORP;;True
0000080172;NATIONAL PRESTO INDUSTRIES INC;NPK;True
0000080420;POWELL INDUSTRIES INC;POWL;True
0000080424;PROCTER & GAMBLE Co;PG;True
0000080661;PROGRESSIVE CORP/OH/;PGR;True
0000081018;PUBLIC SERVICE CO OF COLORADO;;False
0000081020;"Duke Energy Indiana, LLC";;False
0000081023;PUBLIC SERVICE CO OF NEW MEXICO;PNMXO;False
0000081027;PUBLIC SERVICE CO OF OKLAHOMA;;False
0000081033;PUBLIC SERVICE ELECTRIC & GAS CO;;False
0000081061;PUBLIX SUPER MARKETS INC;;False
0000081100;PUGET SOUND ENERGY INC;;False
0000081157;PGI INC;;False
0000081318;"Yuma Energy, Inc.";;True
0000081362;QUAKER CHEMICAL CORP;KWR;True
0000081955;RAND CAPITAL CORP;RAND;True
0000082020;UNITED STATES LIME & MINERALS INC;USLM;True
0000082166;RAVEN INDUSTRIES INC;;True
0000082473;INNSUITES HOSPITALITY TRUST;IHT;True
0000082628;SYMMETRICOM INC;;True
0000082811;REGAL REXNORD CORP;RRX;True
0000083246;HSBC USA INC /MD/;;False
0000083350;RESERVE PETROLEUM CO;RSRV;False
0000083402;"RESOURCE AMERICA, INC.";;True
0000084112;"GEORGE RISK INDUSTRIES, INC.";RSKIA;False
0000084129;RITE AID CORP;;True
0000084246;RLI CORP;RLI;True
0000084290;"ROBBINS & MYERS, INC.";;True
0000084581;ROCK OF AGES CORP;;True
0000084748;ROGERS CORP;ROG;True
0000084839;ROLLINS INC;ROL;True
0000084919;"RCLC, INC.";;False
0000085408;ROWAN COMPANIES PLC;;True
0000085535;ROYAL GOLD INC;RGLD;True
0000085608;VALPEY FISHER CORP;;True
0000085704;"HARRIS TEETER SUPERMARKETS, INC.";;True
0000085961;RYDER SYSTEM INC;R;True
0000085974;RYLAND GROUP INC;;True
0000086115;SAFEGUARD SCIENTIFICS INC;SFES;True
0000086144;SAFEWAY INC;;True
0000086264;Carbon Energy Corp;;False
0000086312;"TRAVELERS COMPANIES, INC.";TRV;True
0000086521;SAN DIEGO GAS & ELECTRIC CO;;False
0000086759;SANTA FE FINANCIAL CORP;;False
0000087047;SB PARTNERS;;False
0000087050;Neonode Inc.;NEON;True
0000087347;SCHLUMBERGER LIMITED/NV;SLB;True
0000087565;SCHULMAN A INC;;True
0000087799;TRANSTECH INDUSTRIES INC;;False
0000087802;SCIENTIFIC INDUSTRIES INC;SCND;False
0000088000;Scott's Liquid Gold - Inc.;HKHC;False
0000088121;SEABOARD CORP /DE/;SEB;True
0000088205;"SPX Technologies, Inc.";SPXC;True
0000088572;SECURITY LAND & DEVELOPMENT CORP;;False
0000088790;INTRICON CORP;;True
0000088941;SEMTECH CORP;SMTC;True
0000088948;Seneca Foods Corp;SENEM;True
0000089041;SAGEMARK COMPANIES LTD;;False
0000089089;SERVICE CORP INTERNATIONAL;SCI;True
0000089140;SERVOTRONICS INC /DE/;;True
0000089270;SL INDUSTRIES INC;;True
0000089439;MUELLER INDUSTRIES INC;MLI;True
0000089800;SHERWIN WILLIAMS CO;SHW;True
0000090144;SIERRA PACIFIC POWER CO;;False
0000090168;SIFCO INDUSTRIES INC;SIF;True
0000090185;SIGMA ALDRICH CORP;;True
0000090310;SILVER BUTTE Co.;;False
0000090498;SIMMONS FIRST NATIONAL CORP;SFNC;True
0000090721;PERVASIP CORP;;False
0000090794;60 EAST 42ND STREET ASSOCIATES L.L.C.;;False
0000090896;Skyline Champion Corp;SKY;True
0000091142;SMITH A O CORP;AOS;True
0000091388;SMITHFIELD FOODS INC;SFD;False
0000091419;J M SMUCKER Co;SJM;True
0000091440;Snap-on Inc;SNA;True
0000091576;KEYCORP /NEW/;KEY-PL;True
0000091668;SOLITRON DEVICES INC;SODI;False
0000091741;SONESTA INTERNATIONAL HOTELS CORP;;True
0000091767;SONOCO PRODUCTS CO;SON;True
0000091882;"DOMINION ENERGY SOUTH CAROLINA, INC.";;False
0000091928;SOUTH JERSEY INDUSTRIES INC;;True
0000092103;SOUTHERN CALIFORNIA EDISON Co;SCE-PN;False
0000092108;SOUTHERN CALIFORNIA GAS CO;SOCGM;False
0000092116;Golden State Water CO;;False
0000092122;SOUTHERN CO;SOJF;True
0000092230;TRUIST FINANCIAL CORP;TFC-PR;True
0000092232;"SOUTHERN NATURAL GAS COMPANY, L.L.C.";;False
0000092380;SOUTHWEST AIRLINES CO;LUV;True
0000092416;SOUTHWEST GAS CORP;;False
0000092472;SOUTHWEST WATER CO;;True
0000092487;SOUTHWESTERN ELECTRIC POWER CO;;False
0000092521;SOUTHWESTERN PUBLIC SERVICE CO;;False
0000092679;SPARTON CORP;;True
0000092769;SPECTRUM CONTROL INC;;True
0000093205;"LIVING 3D HOLDINGS, INC.";;False
0000093314;VOLITIONRX LTD;VNRX;True
0000093384;STANDARD MICROSYSTEMS CORP;;True
0000093389;"STANDARD MOTOR PRODUCTS, INC.";SMP;True
0000093410;CHEVRON CORP;CVX;True
0000093451;STERLING BANCORP;;True
0000093456;STANDARD REGISTER CO;;True
0000093556;"STANLEY BLACK & DECKER, INC.";SWK;True
0000093631;FREDERICK'S OF HOLLYWOOD GROUP INC /NY/;;True
0000093676;STARRETT L S CO;;True
0000093751;STATE STREET CORP;STT-PG;True
0000093859;BIGLARI HOLDINGS INC.;;False
0000094049;STEPAN CO;SCL;True
0000094344;STEWART INFORMATION SERVICES CORP;STC;True
0000094610;SMURFIT-STONE CONTAINER Corp;;True
0000094784;ALSERES PHARMACEUTICALS INC /DE;;False
0000094845;LEVI STRAUSS & CO;LEVI;True
0000095029;STURM RUGER & CO INC;RGR;True
0000095047;DEER VALLEY CORP;;False
0000095052;ELIZABETH ARDEN INC;;True
0000095302;Worldwide Biotech & Pharmaceutical CO;;False
0000095304;SUNOCO INC;;True
0000095366;SUNAIR SERVICES CORP;;False
0000095521;SUPERVALU INC;;True
0000095552;SUPERIOR INDUSTRIES INTERNATIONAL INC;;True
0000095572;"SOLAR WIND ENERGY TOWER, INC.";;False
0000095574;"SUPERIOR GROUP OF COMPANIES, INC.";SGC;True
0000095779;"Swank, Inc.";;False
0000095953;ASCENT INDUSTRIES CO.;ACNT;True
0000096021;SYSCO CORP;SYY;True
0000096223;Jefferies Financial Group Inc.;JEF;True
0000096271;TAMPA ELECTRIC CO;;False
0000096289;RADIOSHACK CORP;;True
0000096412;TASTY BAKING CO;;True
0000096536;TAYLOR DEVICES INC;TAYD;True
0000096699;TECHNICAL COMMUNICATIONS CORP;;True
0000096763;PULSE ELECTRONICS CORP;;True
0000096793;SUNLINK HEALTH SYSTEMS INC;;True
0000096831;TECUMSEH PRODUCTS CO;;True
0000096869;TEJON RANCH CO;TRC;True
0000096885;TEL INSTRUMENT ELECTRONICS CORP;;True
0000096943;TELEFLEX INC;TFX;True
0000097052;TELTRONICS INC;;False
0000097134;TENNANT CO;TNC;True
0000097142;"TENNESSEE GAS PIPELINE COMPANY, L.L.C.";;False
0000097148;TEL OFFSHORE TRUST;;True
0000097196;AMERICAN INDEPENDENCE CORP;;True
0000097210;"TERADYNE, INC";TER;True
0000097216;TEREX CORP;TEX;True
0000097472;TEXAS INDUSTRIES INC;;True
0000097476;TEXAS INSTRUMENTS INC;TXN;True
0000097517;TEXAS PACIFIC LAND TRUST;;False
0000097745;THERMO FISHER SCIENTIFIC INC.;TMO;True
0000097854;THOMAS & BETTS CORP;;True
0000098222;TIDEWATER INC;TDGMW;True
0000098246;TIFFANY & CO;;True
0000098338;TSR INC;;True
0000098362;TIMKEN CO;TKR;True
0000098537;TODD SHIPYARDS CORP;;True
0000098618;ALANCO TECHNOLOGIES INC;;True
0000098677;TOOTSIE ROLL INDUSTRIES INC;TROLB;True
0000098720;TOREADOR RESOURCES CORP;;True
0000098752;TOROTEL INC;;False
0000099106;TRANS LUX Corp;;True
0000099249;REGENCY AFFILIATES INC;;False
0000099250;"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC";;False
0000099302;TRANSCAT INC;TRNS;True
0000099313;TRANSNET CORP;;False
0000099359;BREEZE-EASTERN CORP;;True
0000099771;TRINITY CAPITAL CORP;;False
0000099780;TRINITY INDUSTRIES INC;TRN;True
0000100122;TUCSON ELECTRIC POWER CO;;False
0000100378;TWIN DISC INC;TWIN;True
0000100412;250 WEST 57TH ST ASSOCIATES L.L.C.;;False
0000100493;"TYSON FOODS, INC.";TSN;True
0000100517;"United Airlines Holdings, Inc.";UAL;True
0000100548;UGI UTILITIES INC;;False
0000100591;ARGAN INC;AGX;True
0000100625;SIERRA MONITOR CORP /CA/;;False
0000100716;UNICO AMERICAN CORP;;True
0000100726;UNIFI INC;UFI;True
0000100790;UNION CARBIDE CORP /NEW/;;False
0000100826;UNION ELECTRIC CO;UEPCO;False
0000100885;UNION PACIFIC CORP;UNP;True
0000101001;"UNITED AIR LINES, INC.";;False
0000101063;CHIQUITA BRANDS INTERNATIONAL INC;;True
0000101116;UNITED COMPONENTS INC;;False
0000101199;UNITED FIRE GROUP INC;UFCS;True
0000101295;UNITED GUARDIAN INC;UG;True
0000101382;UMB FINANCIAL CORP;UMBFO;True
0000101390;UNITED MORTGAGE TRUST;;False
0000101462;UNITED REFINING CO;;False
0000101538;UNITED STATES ANTIMONY CORP;UAMY;True
0000101594;US ENERGY CORP;USEG;True
0000101778;MARATHON OIL CORP;;True
0000101821;CANAL CAPITAL CORP;;False
0000101829;RAYTHEON TECHNOLOGIES CORP;RTX;True
0000101830;SPRINT Corp;;True
0000101984;UNIVERSAL ELECTRONICS INC;UEIC;True
0000102037;UNIVERSAL CORP /VA/;UVV;True
0000102109;UNIVERSAL SECURITY INSTRUMENTS INC;UUU;True
0000102198;CALMARE THERAPEUTICS Inc;;True
0000102212;UNIVEST FINANCIAL Corp;UVSP;True
0000102379;URS CORP /NEW/;;True
0000102588;SONOMAWEST HOLDINGS INC;;False
0000102729;VALMONT INDUSTRIES INC;VMI;True
0000102741;VALSPAR CORP;;True
0000102752;VSE CORP;VSECU;True
0000103096;TRC COMPANIES INC /DE/;;True
0000103145;VEECO INSTRUMENTS INC;VECO;True
0000103379;V F CORP;VFC;True
0000103595;VILLAGE SUPER MARKET INC;VLGEA;True
0000103682;VIRGINIA ELECTRIC & POWER CO;;False
0000103730;VISHAY INTERTECHNOLOGY INC;VSH;True
0000103872;"VOLT INFORMATION SCIENCES, INC.";;True
0000103884;ALEXANDERS J CORP;;False
0000104169;Walmart Inc.;WMT;True
0000104207;WALGREEN CO;;False
0000104777;"ALTEVA, INC.";;True
0000104819;WASHINGTON GAS LIGHT CO;;False
0000104889;Graham Holdings Co;GHC;True
0000104894;Elme Communities;ELME;True
0000104897;"WSI INDUSTRIES, INC.";;True
0000104918;AVISTA CORP;AVA;True
0000105016;WATSCO INC;WSO-B;True
0000105076;WAUSAU PAPER CORP.;;True
0000105132;WD 40 CO;WDFC;True
0000105319;"WW INTERNATIONAL, INC.";WW;True
0000105418;WEIS MARKETS INC;WMK;True
0000105608;AG&E HOLDINGS INC.;;True
0000105634;"EMCOR Group, Inc.";EME;True
0000105729;WESCO FINANCIAL CORP;;True
0000105744;"New Concept Energy, Inc.";GBR;True
0000105770;WEST PHARMACEUTICAL SERVICES INC;WST;True
0000106040;WESTERN DIGITAL CORP;WDC;True
0000106170;WESTERN MASSACHUSETTS ELECTRIC CO;;False
0000106311;"CATALYST RESOURCE GROUP, INC.";;False
0000106455;WESTMORELAND COAL Co;;True
0000106532;WEYCO GROUP INC;WEYS;True
0000106535;WEYERHAEUSER CO;WY;True
0000106618;HANDY & HARMAN LTD.;;True
0000106640;WHIRLPOOL CORP /DE/;WHR;True
0000106926;WHITNEY HOLDING CORP;;True
0000107140;"JOHN WILEY & SONS, INC.";WLYB;True
0000107263;"WILLIAMS COMPANIES, INC.";WMB;True
0000107454;WILSHIRE ENTERPRISES INC;;False
0000107681;WINN DIXIE STORES INC;;True
0000107687;WINNEBAGO INDUSTRIES INC;WGO;True
0000107815;WISCONSIN ELECTRIC POWER CO;WELPM;False
0000107832;WISCONSIN POWER & LIGHT CO;;False
0000107833;WISCONSIN PUBLIC SERVICE CORP;;False
0000108312;"Woodward, Inc.";WWD;True
0000108385;WORLD ACCEPTANCE CORP;WRLD;True
0000108516;WORTHINGTON INDUSTRIES INC;WOR;True
0000108772;XEROX CORP;;False
0000108985;YORK WATER CO;YORW;True
0000109156;ZALE CORP;;True
0000109177;"Spectrum Brands Holdings, Inc.";SPB;True
0000109198;TJX COMPANIES INC /DE/;TJX;True
0000109261;ZENITH NATIONAL INSURANCE CORP;;False
0000109380;"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/";ZIONP;True
0000109471;AEROSONIC CORP /DE/;;True
0000109563;APPLIED INDUSTRIAL TECHNOLOGIES INC;AIT;True
0000109657;"GT Biopharma, Inc.";GTBP;True
0000109757;COMMERCE GROUP CORP /WI/;;False
0000109758;ARBITRON INC;;True
0000110019;NORTHWEST PIPELINE LLC;;False
0000110027;LEAP TECHNOLOGY INC / DE;;False
0000110101;NORTH SHORE GAS CO /IL/;;False
0000110104;NORTHERN ILLINOIS GAS CO /IL/ /NEW/;;False
0000110430;FRONTIER OIL CORP /NEW/;;True
0000110471;WOLVERINE WORLD WIDE INC /DE/;WWW;True
0000110536;NATIONAL TECHNICAL SYSTEMS INC /CA/;;True
0000110621;RPM INTERNATIONAL INC/DE/;RPM;True
0000200155;"COLORADO INTERSTATE GAS COMPANY, L.L.C.";;False
0000200406;JOHNSON & JOHNSON;JNJ;True
0000201461;CITY NATIONAL CORP;;True
0000201533;CONSUMERS ENERGY CO;CMS-PB;False
0000201653;DIALYSIS CORP OF AMERICA;;False
0000201779;EXCALIBUR INDUSTRIES;;False
0000202058;"L3HARRIS TECHNOLOGIES, INC. /DE/";LHX;True
0000202584;"SYSTEM ENERGY RESOURCES, INC";;False
0000202947;CAPITAL PROPERTIES INC /RI/;CPTP;False
0000202953;PUBLIC STORAGE PROPERTIES LTD;;False
0000203077;ST JUDE MEDICAL INC;;True
0000203248;SOUTHERN UNION CO;;True
0000203527;VARIAN MEDICAL SYSTEMS INC;;True
0000203596;WESBANCO INC;WSBCO;True
0000205402;GRAYBAR ELECTRIC CO INC;;False
0000205462;HYNES & HOWES INSURANCE COUNSELORS INC;;False
0000205695;NATIONWIDE LIFE INSURANCE CO;;False
0000215419;CHECKPOINT SYSTEMS INC;;True
0000215466;"Coeur Mining, Inc.";CDE;True
0000215639;DVL INC /DE/;;False
0000216039;GRUBB & ELLIS CO;;True
0000216085;HAVERTY FURNITURE COMPANIES INC;HVT-A;True
0000216228;ITT INC.;ITT;True
0000216324;IMAGE ENTERTAINMENT INC;;False
0000216539;MEDIA GENERAL INC;;True
0000216748;OAKRIDGE ENERGY INC;;False
0000216877;PISMO COAST VILLAGE INC;;False
0000217346;TEXTRON INC;TXT;True
0000225051;ARDEN GROUP INC;;True
0000225211;Touchpoint Group Holdings Inc.;;True
0000225263;NEWPORT CORP;;True
0000225501;"MEDLINK INTERNATIONAL, INC.";;False
0000225628;"PASSUR Aerospace, Inc.";;False
0000225648;COVANTA HOLDING CORP;;True
0000225775;PUBLIC STORAGE PROPERTIES IV LTD;;False
0000225789;REAL ESTATE ASSOCIATES LTD/CA;;False
0000230211;FEDERAL EXPRESS CORP;;False
0000230498;Rock-Tenn CO;;False
0000230557;SELECTIVE INSURANCE GROUP INC;SIGIP;True
0000275053;NATURES SUNSHINE PRODUCTS INC;NATR;True
0000275119;BAYLAKE CORP;;True
0000275858;"Optelecom-NKF, Inc.";;True
0000275880;PARSONS CORP;PSN;True
0000276077;TIDELANDS ROYALTY TRUST B;;False
0000276209;CONNECTICUT WATER SERVICE INC / CT;;True
0000276283;EVANS & SUTHERLAND COMPUTER CORP;;False
0000276400;BANCINSURANCE CORP;;False
0000276720;PURE CYCLE CORP;PCYO;True
0000276750;AMBER RESOURCES CO OF COLORADO;;False
0000277058;NEVADA GOLD & CASINOS INC;;True
0000277135;"W.W. GRAINGER, INC.";GWW;True
0000277375;DELTA NATURAL GAS CO INC;;True
0000277509;FEDERAL SIGNAL CORP /DE/;FSS;True
0000277595;ENERGEN CORP;;True
0000277638;DAVEY TREE EXPERT CO;;False
0000277905;"American Retail Group, Inc.";;False
0000277924;CREDO PETROLEUM CORP;;True
0000277925;PUBLIC STORAGE PROPERTIES V LTD;;False
0000277928;"TII NETWORK TECHNOLOGIES, INC.";;True
0000277948;CSX CORP;CSX;True
0000278041;INTERNATIONAL SHIPHOLDING CORP;;True
0000278128;CENTURY PROPERTIES FUND XIV;;False
0000278130;PIER 1 IMPORTS INC/DE;;True
0000278165;OMNIQ Corp.;OMQS;True
0000278166;CAVCO INDUSTRIES INC.;CVCO;True
0000310056;VICON INDUSTRIES INC /NY/;;True
0000310142;SENSIENT TECHNOLOGIES CORP;SXT;True
0000310158;"Merck & Co., Inc.";MRK;True
0000310354;STANDEX INTERNATIONAL CORP/DE/;SXI;True
0000310485;NATIONAL PROPERTY INVESTORS III;;False
0000310522;FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE;FNMAP;True
0000310568;MICROSEMI CORP;;True
0000310764;STRYKER CORP;SYK;True
0000310826;PROTECTIVE LIFE INSURANCE CO;;False
0000311094;WESTAMERICA BANCORPORATION;WABC;True
0000311471;APCO OIL & GAS INTERNATIONAL INC;;True
0000311657;PRE PAID LEGAL SERVICES INC;;True
0000311817;HMG COURTLAND PROPERTIES INC;;True
0000312065;FLORIDA GAMING CORP;;False
0000312257;INNOVATIVE FOOD HOLDINGS INC;IVFH;False
0000312258;SINO SHIPPING HOLDINGS INC.;;False
0000313143;HAEMONETICS CORP;HAE;True
0000313151;SADDLEBROOK RESORTS INC;;False
0000313277;THERMAL ENERGY STORAGE INC;;False
0000313337;TRI CITY BANKSHARES CORP;;False
0000313353;"Paradigm Holdings, Inc";;False
0000313364;MESA ROYALTY TRUST/TX;MTR;True
0000313478;"HKN, Inc.";;True
0000313616;DANAHER CORP /DE/;DHR;True
0000313716;HARDINGE INC;;True
0000313927;CHURCH & DWIGHT CO INC /DE/;CHD;True
0000314197;GO EZ Corp;;False
0000314203;McEwen Mining Inc.;MUX;True
0000314227;"TOMI Environmental Solutions, Inc.";TOMZ;True
0000314237;REAL ESTATE ASSOCIATES LTD II;;False
0000314489;FIRST BUSEY CORP /NV/;BUSEP;True
0000314606;GEOKINETICS INC;;True
0000314690;CENTURY PROPERTIES FUND XV;;False
0000314712;"Boomerang Systems, Inc.";;False
0000314727;HANDLEMAN CO /MI/;;False
0000314741;REEVES TELECOM LTD PARTNERSHIP;;False
0000314808;Valaris Ltd;VAL-WT;True
0000315131;PHX MINERALS INC.;;True
0000315189;DEERE & CO;DE;True
0000315213;ROBERT HALF INTERNATIONAL INC.;RHI;True
0000315256;PUBLIC SERVICE CO OF NEW HAMPSHIRE;;False
0000315261;TEXAS VANGUARD OIL CO;;False
0000315293;Aon plc;AON;True
0000315374;HURCO COMPANIES INC;HURC;True
0000315449;UQM TECHNOLOGIES INC;;True
0000315545;"PROVECTUS BIOPHARMACEUTICALS, INC.";PVCT;True
0000315709;INTERNATIONAL BANCSHARES CORP;IBOC;True
0000315849;SOUTHWEST GEORGIA FINANCIAL CORP;;True
0000315852;RANGE RESOURCES CORP;RRC;True
0000315858;Bluegreen Vacations Holding Corp;;True
0000315958;CREDITRISKMONITOR COM INC;CRMZ;False
0000316028;KENT FINANCIAL SERVICES INC;;True
0000316206;"STARWOOD HOTEL & RESORTS WORLDWIDE, INC";;True
0000316253;ENZO BIOCHEM INC;;True
0000316300;EXCO RESOURCES INC;;True
0000316709;SCHWAB CHARLES CORP;SCHW-PJ;True
0000316736;FIELDPOINT PETROLEUM CORP;;True
0000316793;INTERNATIONAL RECTIFIER CORP /DE/;;True
0000317158;POLYDEX PHARMACEUTICALS LTD/BAHAMAS;;False
0000317187;PPL ELECTRIC UTILITIES CORP;;False
0000317331;CONSOLIDATED CAPITAL PROPERTIES III;;False
0000317340;MIKROS SYSTEMS CORP;;False
0000317477;COMPOSITE TECHNOLOGY CORP;;False
0000317540;"Coca-Cola Consolidated, Inc.";COKE;True
0000317771;TELLABS INC;;True
0000317788;"Digital Turbine, Inc.";APPS;True
0000317889;"Bulova Technologies Group, Inc.";;False
